Waterbody OGF ID,Zone Number,Species,Species French,Season,Season French,Limit,Limit French,Size Limit Only,Size Limit Only French,Waterbody Description,Waterbody Description French,Effective Date,Expiry Date
125207996,7,Rainbow Trout,Truite arc-enciel,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,C - 2,C - 2,No size limits,Aucune limite de taille,"Lena Lake (49°49'56""N., 86°20'47""W.)","Lac Lena (49° 49' 56""N., 86° 20' 47""O.)",01/01/2022,12/31/2022
125207997,7,Rainbow Trout,Truite arc-enciel,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,S - 5,S - 5,No size limits,Aucune limite de taille,"Lukinto Lake (49°49'02""N., 86°18'40""W.)","Lac Lukinto (49° 49' 02""N., 86° 18' 40""O.)",01/01/2022,12/31/2022
125207997,7,Rainbow Trout,Truite arc-enciel,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,C - 2,C - 2,No size limits,Aucune limite de taille,"Lukinto Lake (49°49'02""N., 86°18'40""W.)","Lac Lukinto (49° 49' 02""N., 86° 18' 40""O.)",01/01/2022,12/31/2022
125207998,7,Rainbow Trout,Truite arc-enciel,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,S - 5,S - 5,No size limits,Aucune limite de taille,"Margo Lake (49°49'24""N., 86°21'03""W.)","Lac Margo (49° 49' 24""N., 86° 21' 03""O.)",01/01/2022,12/31/2022
125207998,7,Rainbow Trout,Truite arc-enciel,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,C - 2,C - 2,No size limits,Aucune limite de taille,"Margo Lake (49°49'24""N., 86°21'03""W.)","Lac Margo (49° 49' 24""N., 86° 21' 03""O.)",01/01/2022,12/31/2022
125207999,7,Rainbow Trout,Truite arc-enciel,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,S - 5,S - 5,No size limits,Aucune limite de taille,"Pamela Lake (49°47'15""N., 86°19'36""W.)","Lac Pamela (49° 47' 15""N., 86° 19' 36""O.)",01/01/2022,12/31/2022
125207999,7,Rainbow Trout,Truite arc-enciel,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,C - 2,C - 2,No size limits,Aucune limite de taille,"Pamela Lake (49°47'15""N., 86°19'36""W.)","Lac Pamela (49° 47' 15""N., 86° 19' 36""O.)",01/01/2022,12/31/2022
125208000,7,Rainbow Trout,Truite arc-enciel,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,S - 5,S - 5,No size limits,Aucune limite de taille,"Tricorn Lake (49°30'43""N., 86°31'35""W.)","Lac Tricorn (49° 30' 43""N., 86° 31' 35""O.)",01/01/2022,12/31/2022
125208000,7,Rainbow Trout,Truite arc-enciel,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,C - 2,C - 2,No size limits,Aucune limite de taille,"Tricorn Lake (49°30'43""N., 86°31'35""W.)","Lac Tricorn (49° 30' 43""N., 86° 31' 35""O.)",01/01/2022,12/31/2022
125208001,7,Rainbow Trout,Truite arc-enciel,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,S - 5,S - 5,No size limits,Aucune limite de taille,"Unnamed Lake A-620-A (49°47'13""N., 86°58'02""W.) - Fulford Township","Lac Unnamed A-620-A (49° 47' 13""N., 86° 58' 02""O.) - canton de Fulford",01/01/2022,12/31/2022
125208001,7,Rainbow Trout,Truite arc-enciel,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,C - 2,C - 2,No size limits,Aucune limite de taille,"Unnamed Lake A-620-A (49°47'13""N., 86°58'02""W.) - Fulford Township","Lac Unnamed A-620-A (49° 47' 13""N., 86° 58' 02""O.) - canton de Fulford",01/01/2022,12/31/2022
125208002,7,Rainbow Trout,Truite arc-enciel,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,S - 5,S - 5,No size limits,Aucune limite de taille,"Unnamed Lake A-717 (49°53'59""N., 86°49'17""W.)","Lac Unnamed A-717 (49° 53' 59""N., 86° 49' 17""O.)",01/01/2022,12/31/2022
125208002,7,Rainbow Trout,Truite arc-enciel,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,C - 2,C - 2,No size limits,Aucune limite de taille,"Unnamed Lake A-717 (49°53'59""N., 86°49'17""W.)","Lac Unnamed A-717 (49° 53' 59""N., 86° 49' 17""O.)",01/01/2022,12/31/2022
125208009,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Alvin Lake (49°07'22""N., 81°38'38""W.) - Bradburn Township","Lac Alvin (49° 07' 22""N., 81° 38' 38""O.) - canton de Bradburn",01/01/2022,12/31/2022
125208010,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Andrew Lake (48°26'25""N., 80°28'57""W.) - Mccann Township","Lac Andrew (48° 26' 25""N., 80° 28' 57""O.) - canton de Mccann",01/01/2022,12/31/2022
125208011,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Armitage Lake (48°23'08""N., 79°54'19""W.) - Thackeray Township","Lac Armitage (48° 23' 08""N., 79° 54' 19""O.) - canton de Thackeray",01/01/2022,12/31/2022
125208012,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Arnold Lake 6 (48°13'31""N., 79°52'00""W.) - Arnold Township","Lac Arnold 6 (48° 13' 31""N., 79° 52' 00""O.) - canton d'Arnold",01/01/2022,12/31/2022
125208013,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Arrow Lake (48°23'23""N., 80°46'45""W.) - Sheraton Township","Lac Arrow (48° 23' 23""N., 80° 46' 45""O.) - canton de Sheraton",01/01/2022,12/31/2022
125208014,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Axe Lake (48°10'10""N., 82°29'43""W.) - Ivanhoe Township","Lac Axe (48° 10' 10""N., 82° 29' 43""O.) - canton d'Ivanhoe",01/01/2022,12/31/2022
125208015,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Babs Lake (47°40'38""N., 80°42'51""W.) - Haultain Township","Lac Babs (47° 40' 38""N., 80° 42' 51""O.) - canton de Haultain",01/01/2022,12/31/2022
125208016,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Bea Lake (48°20'44""N., 79°51'57""W.) - Clifford Township","Lac Bea (48° 20' 44""N., 79° 51' 57""O.) - canton de Clifford",01/01/2022,12/31/2022
125208017,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Bear Lake (Duff Lake) (49°12'23""N., 81°17'15""W.) - Colquhoun Township","Lac Bear (Duff Lake) (49° 12' 23""N., 81° 17' 15""O.) - canton de Colquhoun",01/01/2022,12/31/2022
125208018,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Beaver Lake (48°21'32""N., 81°18'53""W.) - Adams Township","Lac Beaver (48° 21' 32""N., 81° 18' 53""O.) - canton d'Adams",01/01/2022,12/31/2022
125208019,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Beckett Lake (47°33'08""N., 82°25'23""W.) - Edith Township","Lac Beckett (47° 33' 08""N., 82° 25' 23""O.) - canton d'Edith",01/01/2022,12/31/2022
125208020,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Bow Lake (48°23'14""N., 80°46'58""W.) - Sheraton Township","Lac Bow (48° 23' 14""N., 80° 46' 58""O.) - canton de Sheraton",01/01/2022,12/31/2022
125208021,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Briere Lake 30 (McEvay Lake 30) (48°19'05""N., 80°35'43""W.) - Mcevay Township","Lac Briere 30 (McEvay 30) (48° 19' 05""N., 80° 35' 43""O.) - canton de Mcevay",01/01/2022,12/31/2022
125208022,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Brinnie Lake (48°25'14""N., 79°58'13""W.) - Thackeray Township","Lac Brinnie (48° 25' 14""N., 79° 58' 13""O.) - canton de Thackeray",01/01/2022,12/31/2022
125208023,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Burt Lake 4 (48°03'37""N., 80°21'26""W.) - Burt Township","Lac Burt 4 (48° 03' 37""N., 80° 21' 26""O.) - canton de Burt",01/01/2022,12/31/2022
125208024,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Burt Lake 5 (48°04'15""N., 80°21'06""W.) - Burt Township","Lac Burt 5 (48° 04' 15""N., 80° 21' 06""O.) - canton de Burt",01/01/2022,12/31/2022
125208025,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Camp 22 Lake (47°36'33""N., 83°06'20""W.) - De Gaulle Township","Lac Camp 22 (47° 36' 33""N., 83° 06' 20""O.) - canton de De Gaulle",01/01/2022,12/31/2022
125208027,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Canyon Lake (47°54'54""N., 80°43'07""W.) - Yarrow Township","Lac Canyon (47° 54' 54""N., 80° 43' 07""O.) - canton de Yarrow",01/01/2022,12/31/2022
125208026,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Canyon Lake (48°10'29""N., 82°29'46""W.) - Ivanhoe Township","Lac Canyon (48° 10' 29""N., 82° 29' 46""O.) - canton d'Ivanhoe",01/01/2022,12/31/2022
125208028,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Carlyle Lake (48°32'47""N., 79°49'50""W.) - Lamplugh Township","Lac Carlyle (48° 32' 47""N., 79° 49' 50""O.) - canton de Lamplugh",01/01/2022,12/31/2022
125208029,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Catcher Lake (48°07'43""N., 82°31'02""W.) - Ivanhoe Township","Lac Catcher (48° 07' 43""N., 82° 31' 02""O.) - canton d'Ivanhoe",01/01/2022,12/31/2022
125208030,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Centre Triple Lake (48°26'26""N., 80°48'25""W.) - Sheraton Township","Lac Centre Triple (48° 26' 26""N., 80° 48' 25""O.) - canton de Sheraton",01/01/2022,12/31/2022
125208031,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Charles Lake (47°52'03""N., 80°41'11""W.) - Yarrow Township","Lac Charles (47° 52' 03""N., 80° 41' 11""O.) - canton de Yarrow",01/01/2022,12/31/2022
125208032,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Chown Lake 15 (47°42'33""N., 80°35'23""W.) - Chown Township","Lac Chown 15 (47° 42' 33""N., 80° 35' 23""O.) - canton de Chown",01/01/2022,12/31/2022
125208033,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Collacutt Lake (47°42'03""N., 79°59'56""W.) - Beauchamp Township","Lac Collacutt (47° 42' 03""N., 79° 59' 56""O.) - canton de Beauchamp",01/01/2022,12/31/2022
125208034,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Collins Lake (48°30'46""N., 79°58'46""W.) - Garrison Township","Lac Collins (48° 30' 46""N., 79° 58' 46""O.) - canton de Garrison",01/01/2022,12/31/2022
125208035,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Cook Lake (48°22'57""N., 81°18'08""W.) - Deloro Township","Lac Cook (48° 22' 57""N., 81° 18' 08""O.) - canton de Deloro",01/01/2022,12/31/2022
125208036,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Cootie Lake (48°16'37""N., 80°34'28""W.) - Mcevay Township","Lac Cootie (48° 16' 37""N., 80° 34' 28""O.) - canton de Mcevay",01/01/2022,12/31/2022
125208037,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Debbie Lake (48°25'02""N., 82°55'31""W.) - Sherlock Township","Lac Debbie (48° 25' 02""N., 82° 55' 31""O.) - canton de Sherlock",01/01/2022,12/31/2022
125208038,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Deep Lake (48°31'21""N., 80°50'16""W.) - Macklem Township","Lac Deep (48° 31' 21""N., 80° 50' 16""O.) - canton de Macklem",01/01/2022,12/31/2022
125208039,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Devils Punch Bowl Lake (48°45'44""N., 80°47'54""W.) - Calvert Township","Lac Devils Punch Bowl (48° 45' 44""N., 80° 47' 54""O.) - canton de Calvert",01/01/2022,12/31/2022
125208040,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Dewhirst Lake (48°27'43""N., 80°00'33""W.) - Garrison Township","Lac Dewhirst (48° 27' 43""N., 80° 00' 33""O.) - canton de Garrison",01/01/2022,12/31/2022
125208041,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Docks Lake (47°52'29""N., 81°54'49""W.) - Wigle Township","Lac Docks (47° 52' 29""N., 81° 54' 49""O.) - canton de Wigle",01/01/2022,12/31/2022
125208042,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Dorothy Lake (48°14'03""N., 80°00'28""W.) - Morrisette Township","Lac Dorothy (48° 14' 03""N., 80° 00' 28""O.) - canton de Morrisette",01/01/2022,12/31/2022
125208043,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Downey Lake (47°52'39""N., 83°21'15""W.) - Cochrane Township","Lac Downey (47° 52' 39""N., 83° 21' 15""O.) - canton de Cochrane",01/01/2022,12/31/2022
125208044,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Driscoll Lake (48°23'06""N., 79°53'55""W.) - Thackeray Township","Lac Driscoll (48° 23' 06""N., 79° 53' 55""O.) - canton de Thackeray",01/01/2022,12/31/2022
125208045,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Dugwal Pit Lake (48°35'32""N., 81°01'21""W.) - Matheson Township","Lac Dugwal Pit (48° 35' 32""N., 81° 01' 21""O.) - canton de Matheson",01/01/2022,12/31/2022
125208046,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Else Lake (49°01'02""N., 81°09'50""W.) - Fournier Township","Lac Else (49° 01' 02""N., 81° 09' 50""O.) - canton de Fournier",01/01/2022,12/31/2022
125208047,8,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Elspeth Lake (48°17'30""N., 80°42'20""W.) - Timmins Township","Lac Elspeth (48° 17' 30""N., 80° 42' 20""O.) - canton de Timmins",01/01/2022,12/31/2022
